run,year,N_HIV_Obs_M_LB,N_HIV_Obs_M_UB,N_CD4_1_Obs_M_LB,N_CD4_1_Obs_M_UB,N_CD4_2_Obs_M_LB,N_CD4_2_Obs_M_UB,N_CD4_3_Obs_M_LB,N_CD4_3_Obs_M_UB,N_CD4_4_Obs_M_LB,N_CD4_4_Obs_M_UB,N_AIDS_M_LB,N_AIDS_M_UB,N_HIVAIDS_Obs_M_LB,N_HIVAIDS_Obs_M_UB,N_Inf_M_LB,N_Inf_M_UB,N_Alive_LB,N_Alive_UB,N_Alive_Diag_M_LB,N_Alive_Diag_M_UB,N_Und_LB,N_Und_UB,N_Und_Alive_p_LB,N_Und_Alive_p_UB,delta1_LB,delta1_UB,delta2_LB,delta2_UB,delta3_LB,delta3_UB,delta4_LB,delta4_UB,t_diag_LB,t_diag_UB,t_diag_p50_LB,t_diag_p50_UB,t_diag_p25_LB,t_diag_p25_UB,t_diag_p75_LB,t_diag_p75_UB,D_Avg_Time_LB,D_Avg_Time_UB,N_Und_CD4_3_M_LB,N_Und_CD4_3_M_UB,N_Und_CD4_4_M_LB,N_Und_CD4_4_M_UB,Version,Timestamp
86,2018,755.319478,799.691499,214.2394,244.101372,131.616165,155.248782,119.789379,138.994528,127.789082,145.473524,909.711223,940.666749,41.747019,52.433841,649.692064,748.174837,24522.700191,25241.032642,21793.597796,22554.736206,2538.39676,2847.040415,10.237353,11.400196,0.203884,0.239955,0.258162,0.319523,0.223148,0.268041,1.146015,1.517595,3.301764,3.571026,2.4895,2.7025,1.1965,1.2925,4.5925,4.9785,3.526171,3.793908,591.573701,659.668713,94.376404,122.058768,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
86,2019,683.734871,732.648044,167.799777,199.047916,107.217857,132.980818,100.518147,121.177794,117.704706,137.356773,909.393709,940.564191,37.564213,49.572802,533.104361,656.006887,24919.132047,25697.230728,22317.977436,23093.79132,2405.968265,2755.481822,9.568997,10.885501,0.181611,0.22165,0.231879,0.303376,0.199073,0.250065,1.204177,1.650049,3.463885,3.834423,2.6165,2.9135,1.2485,1.3805,4.8285,5.3655,3.726631,4.022173,574.848852,653.109412,84.953712,114.733238,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
86,2020,532.438432,586.916937,117.495313,150.604209,76.895241,100.551931,73.769687,95.494356,93.375289,120.244283,898.923772,932.480134,37.025402,47.538564,404.078286,553.757584,25235.390375,26009.908509,22717.438528,23490.566842,2297.91362,2727.117581,9.00727,10.605687,0.154424,0.203639,0.206974,0.292924,0.175643,0.238828,1.262339,1.796191,3.65786,4.151846,2.7555,3.1675,1.3105,1.4975,5.0905,5.8185,4.012459,4.343019,565.411069,658.633655,94.489958,125.727755,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
86,2021,460.318667,518.255426,90.765299,119.933921,57.513404,86.091385,64.379341,88.213307,89.336395,111.667949,881.971824,917.063737,40.779077,55.968371,262.204901,441.69825,25335.021053,26130.123831,22941.971727,23718.418712,2088.109781,2669.550829,8.159746,10.384721,0.077704,0.15075,0.09137,0.198476,0.09727,0.184412,0.687234,1.37986,4.65761,5.700211,3.6015,4.4825,1.7135,2.1565,6.5655,8.0475,4.335308,4.723354,536.676388,661.298794,97.404033,141.02636,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
86,2022,477.501927,557.598042,90.648159,136.12692,63.569211,95.827684,71.181732,110.30719,90.226915,126.668789,859.524714,897.293086,39.313135,59.983886,107.644559,320.100208,25250.209435,26180.944231,23238.447608,24029.814116,1683.004998,2465.320649,6.589321,9.496977,0.103761,0.162007,0.14091,0.216583,0.144621,0.205216,0.874028,1.366051,4.26969,5.165631,3.2805,4.0235,1.5605,1.9195,5.9935,7.2795,4.722723,5.251174,457.771882,636.702394,84.308867,148.173812,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1980,0.500574,0.527716,0,0,0,0,0,0,0,0,0.500574,0.527716,0.500574,0.527716,230.227717,242.597639,230.205646,242.574369,0.500574,0.527716,229.705071,242.046615,99.782394,99.782549,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,0.5,0.5,24.947165,26.292701,5.741402,6.051294,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1981,6.368275,6.707757,0,0,0,0,0,0,0,0,6.368275,6.707757,6.368275,6.707757,624.428638,656.755025,853.080771,897.716691,5.551902,5.918565,847.528869,891.798127,99.340827,99.349194,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.147563,1.14799,122.757258,129.213935,33.37715,35.138662,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1982,22.858222,24.049745,0,0,0,0,0,0,0,0,22.858222,24.049745,22.858222,24.049745,924.995881,971.691295,1777.270245,1868.461675,28.410125,29.96831,1748.850163,1838.488802,98.395853,98.402522,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.650879,1.651953,291.224934,306.231044,90.303955,94.970666,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1983,52.0966,54.773075,0,0,0,0,0,0,0,0,52.0966,54.773075,52.0966,54.773075,1141.644444,1197.427324,2912.916818,3059.773117,76.815841,81.041923,2836.100977,2978.72801,97.351271,97.366508,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,2.14792,2.150069,518.893141,545.188595,178.938768,188.062505,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1984,522.821581,607.360417,26.748439,49.345698,8.441115,19.424082,4.298845,11.693665,19.699433,30.317901,99.214959,104.195822,69.451662,75.870398,1283.84321,1344.092325,4172.598422,4379.527019,581.216748,667.237067,3551.310317,3731.356542,84.400565,86.346127,0.109323,0.178714,0.056142,0.156494,0.032894,0.102046,0.724198,1.021156,5.009457,5.782313,3.9405,4.6505,1.8555,2.2385,7.1475,8.2435,2.305318,2.343005,730.357113,778.387699,167.132478,191.510677,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1985,691.728155,767.050572,20.132431,34.292634,8.057206,14.138179,4.118748,9.807241,10.759066,17.77967,155.455928,163.200564,75.509786,86.984635,1361.71774,1421.770989,5445.058154,5712.499705,1192.149293,1349.485022,4175.641626,4411.339824,75.78341,78.610278,0.134256,0.194643,0.085522,0.172146,0.048934,0.11046,0.692856,0.957534,4.678389,5.250361,3.6455,4.1725,1.7165,1.9895,6.6645,7.4975,2.593467,2.637414,925.748527,1003.805273,205.04945,235.64366,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1986,883.894802,952.411833,14.839898,29.506499,6.674024,13.381635,4.353179,8.978733,7.965871,14.672059,222.085643,233.003282,93.785972,107.686816,1386.340222,1440.548002,6640.191629,6965.206618,1891.768801,2118.668553,4642.118744,4931.504773,68.800337,72.029375,0.157937,0.213313,0.114902,0.187799,0.064426,0.118873,0.661514,0.893912,4.391017,4.867862,3.3935,3.8385,1.5995,1.8275,6.2435,6.9295,2.876286,2.942186,1090.33285,1196.329855,252.900184,290.046994,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1987,1057.64636,1121.101254,14.311288,26.567673,6.05272,12.892477,4.077507,8.40543,7.179797,12.717463,296.108225,310.402586,113.524184,129.944138,1364.564527,1413.347436,7746.721536,8123.612022,2705.065048,2993.863575,4919.272906,5253.54664,62.251056,65.748439,0.178804,0.234175,0.141399,0.203451,0.07812,0.127286,0.630172,0.83029,4.134715,4.55046,3.1765,3.5565,1.4995,1.6905,5.8655,6.4675,3.145978,3.236931,1212.079886,1336.898238,299.019957,339.828485,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1988,1192.850184,1262.249254,26.4925,41.269135,12.506605,20.726696,8.090344,13.626533,12.312837,18.778164,373.987481,391.644564,131.742639,148.635556,1300.144125,1346.06816,8753.511872,9165.631666,3617.748693,3954.72722,4986.881089,5353.80829,55.89676,59.437857,0.200003,0.255915,0.165256,0.220137,0.091918,0.134404,0.59883,0.766668,3.906243,4.30053,2.9855,3.3425,1.4135,1.5895,5.5295,6.1025,3.39785,3.518419,1289.347746,1413.281458,338.859513,379.823644,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1989,1286.320312,1361.386468,35.924451,51.459897,16.681501,23.728052,11.721739,18.783474,16.51354,24.517193,452.309846,472.963289,146.834709,163.613047,1210.899921,1252.109179,9463.257621,9896.129478,4412.904203,4775.928427,4874.094461,5260.367333,50.661195,54.30136,0.220599,0.28109,0.18736,0.241095,0.106674,0.144113,0.567487,0.707553,3.694653,4.078838,2.8205,3.1545,1.3375,1.5005,5.2255,5.7795,3.629311,3.783464,1310.711221,1437.185058,369.806252,408.956156,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1990,1325.774916,1402.162305,35.744722,50.656145,16.92415,25.452269,13.022174,19.671859,15.684757,22.34593,527.939263,550.817438,157.974349,173.821289,1097.676875,1143.246243,9923.798567,10364.059221,5091.251058,5495.985556,4619.784821,5022.768423,45.833073,49.558905,0.241406,0.302024,0.204128,0.264855,0.119883,0.152549,0.536145,0.648768,3.488829,3.881142,2.6465,2.9885,1.2595,1.4225,4.9165,5.4905,3.840782,4.031999,1284.231248,1412.436987,390.653453,426.638954,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1991,1317.902778,1393.9339,31.29431,47.412114,16.217902,24.303502,12.068778,19.371788,13.523371,21.132951,597.787424,622.114341,164.719304,178.87909,976.094457,1023.7164,10189.204177,10649.517113,5690.379281,6156.769842,4262.989019,4666.939244,41.336531,44.912229,0.259279,0.331441,0.215786,0.284612,0.132225,0.1649,0.504621,0.598362,3.328009,3.704017,2.5155,2.8365,1.2015,1.3515,4.6805,5.2315,4.031832,4.264089,1221.323396,1337.438729,399.450723,431.316432,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1992,1270.740932,1340.684893,97.237835,124.150959,46.888404,63.323458,39.45631,52.263345,39.263784,49.415793,659.50634,684.388428,166.482563,179.368516,858.312148,908.227241,10268.086962,10759.500962,6193.873787,6693.426696,3840.557844,4227.074418,36.640503,40.346045,0.27527,0.356616,0.2283,0.308724,0.141869,0.17957,0.455081,0.547768,3.183983,3.544675,2.3985,2.7085,1.1495,1.2925,4.4685,4.9995,4.195567,4.478765,1122.971946,1237.285202,394.990045,428.555429,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1993,1194.188951,1241.582165,152.712101,185.501646,74.773954,97.547131,65.528076,82.200148,62.025502,78.282453,711.521228,737.167396,161.830869,175.44687,748.266268,804.495237,10134.920121,10642.960958,6517.616823,7040.483565,3415.439409,3752.635405,32.670602,36.361821,0.290061,0.381791,0.241442,0.335738,0.148378,0.193349,0.406195,0.509522,3.049113,3.40175,2.2855,2.5895,1.0955,1.2405,4.2735,4.7945,4.348688,4.672787,1010.379993,1121.298154,376.539865,411.386403,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1994,1089.644062,1126.019867,265.516714,290.642828,129.950523,151.14928,111.358817,133.439949,106.988674,123.326866,751.263026,777.866161,152.46923,166.79506,659.182467,721.013311,9847.463495,10367.63088,6673.03108,7210.665301,3010.48761,3283.259986,29.482264,32.87303,0.313489,0.392081,0.258024,0.339746,0.156693,0.195056,0.398211,0.486802,3.001104,3.279722,2.2445,2.4885,1.0775,1.1925,4.2065,4.6165,4.470953,4.836629,899.557281,1006.414469,350.88249,384.055838,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1995,979.185365,1017.599752,184.511703,208.4797,89.70408,104.858266,78.096472,95.247483,73.918666,88.899492,779.616728,806.808678,141.1393,154.402803,599.04086,661.959122,9629.755685,10147.867673,6839.759619,7388.914224,2646.430036,2892.76521,26.580545,29.548519,0.333552,0.40237,0.27043,0.348115,0.161851,0.196174,0.390227,0.46325,2.949435,3.181263,2.2035,2.4055,1.0585,1.1545,4.1285,4.4745,4.55049,4.951395,797.729028,888.118315,322.246208,352.963411,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1996,880.414323,920.024573,210.023767,236.887387,102.732836,120.633979,90.264624,106.088979,82.093391,98.267471,798.054132,824.833244,129.185025,141.790259,565.113936,627.049094,9553.536828,10073.873242,7068.352279,7628.755485,2343.673256,2575.943378,23.940103,26.256004,0.350157,0.415166,0.282577,0.358527,0.168364,0.195644,0.382243,0.443854,2.887258,3.109303,2.1475,2.3435,1.0345,1.1235,4.0335,4.3655,4.568465,4.997781,707.56884,779.309121,293.829991,323.435955,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1997,796.90911,838.306748,223.024233,246.505848,108.085442,123.407789,94.94387,110.137516,83.086234,98.44552,808.016302,834.057032,117.62321,129.757396,554.644105,614.834994,9774.884149,10309.41133,7534.854441,8096.835003,2107.34091,2326.447284,21.156136,23.252177,0.36499,0.434425,0.299176,0.357438,0.173977,0.198319,0.373551,0.429205,2.825294,3.045225,2.1005,2.2825,1.0135,1.0955,3.9415,4.2715,4.518619,4.955413,626.592738,694.451768,267.161602,295.81086,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1998,734.709849,775.728803,208.436065,233.810153,98.898866,112.26675,84.680481,101.213786,71.056036,85.531895,809.251038,836.226809,107.358907,118.73089,564.447215,618.761965,10068.553894,10645.067313,8032.14358,8588.299025,1952.054108,2154.800723,19.045185,20.822345,0.379823,0.453684,0.309581,0.368924,0.175239,0.202497,0.357723,0.417714,2.777674,2.984515,2.0585,2.2395,0.9935,1.0785,3.8765,4.1835,4.395358,4.814017,565.794806,634.28921,245.776448,271.489697,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,1999,694.655223,735.190942,175.315237,198.317469,81.437876,94.635529,69.17366,81.310779,54.918105,67.3184,803.831857,833.779192,99.306482,109.448291,590.760952,639.881209,10411.348571,11035.822673,8509.483709,9061.398975,1847.228662,2050.077952,17.396668,18.987059,0.394655,0.470145,0.313242,0.383445,0.178058,0.208263,0.341416,0.411546,2.723758,2.948097,2.0155,2.2055,0.9735,1.0615,3.7935,4.1315,4.195225,4.580297,521.758011,583.368438,228.232127,251.797024,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2000,675.979142,714.914289,230.033389,252.903218,102.805269,118.551684,85.159107,99.730837,63.061193,76.872917,794.661319,825.03461,92.615202,102.401788,630.199652,675.305565,10796.346865,11448.785911,8956.463982,9503.551174,1792.479806,1996.633906,16.368195,17.864783,0.404331,0.484472,0.319654,0.390798,0.179853,0.216809,0.319034,0.399634,2.664122,2.910988,1.9625,2.1695,0.9505,1.0445,3.7045,4.0785,3.970903,4.320306,493.746543,551.521846,215.911338,240.168821,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2001,675.085078,713.282576,212.398123,241.329982,92.304983,110.963603,73.885685,88.897407,50.89025,65.814427,783.809965,815.138827,88.627689,98.955581,680.570005,720.893456,11244.725836,11917.552637,9411.341658,9973.67383,1789.064256,1995.765048,15.706687,17.145322,0.412944,0.506314,0.3206,0.404323,0.182924,0.223761,0.297811,0.393595,2.596587,2.869243,1.9075,2.1345,0.9255,1.0295,3.6025,4.0175,3.691141,4.037651,481.574502,535.636493,209.185025,234.699737,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2002,690.003578,727.232451,211.43369,235.916553,92.803361,107.620559,73.003434,88.738313,50.846583,62.717644,773.195362,805.993106,86.07615,96.853287,736.333316,773.8354,11767.210996,12453.404804,9900.205255,10480.652053,1828.431415,2043.862243,15.33022,16.702673,0.422341,0.529154,0.321547,0.417848,0.184455,0.232428,0.279401,0.386067,2.53057,2.830177,1.8535,2.1015,0.9025,1.0145,3.5035,3.9595,3.49574,3.792102,480.048133,530.557439,203.018113,228.550896,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2003,719.845427,751.787754,226.418535,255.375049,101.838515,116.567408,82.940141,95.356239,58.286286,69.401112,764.352086,796.777877,83.250824,93.684231,791.93399,836.244894,12375.822653,13071.881296,10427.458847,11024.424576,1904.937551,2114.826565,15.157374,16.442178,0.415527,0.512774,0.330993,0.414659,0.201221,0.245604,0.326158,0.413277,2.520066,2.792092,1.8575,2.0795,0.9055,1.0075,3.4905,3.9005,3.312921,3.594763,483.657744,530.626849,195.67657,220.108705,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2004,756.668077,788.609579,247.365267,273.898612,114.092711,128.600896,92.319559,106.274589,66.17816,75.326451,758.085671,791.216488,80.455676,89.999515,851.313969,897.930464,13134.644262,13831.32431,11073.539044,11699.607745,2009.277986,2198.707297,15.061773,16.197116,0.406881,0.496394,0.337318,0.413998,0.217986,0.255335,0.378196,0.443461,2.514093,2.75957,1.8615,2.0625,0.9115,1.0025,3.4835,3.8505,3.15788,3.405775,492.830689,535.847735,190.83337,211.026165,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2005,799.131022,832.141446,261.488375,285.89167,121.84471,136.982589,101.623716,115.799219,68.91098,79.393221,755.268144,787.878273,78.511792,86.771421,903.635237,955.809055,13908.999002,14598.055821,11713.990879,12366.029456,2125.195827,2304.638171,15.080083,16.109526,0.394873,0.480014,0.346147,0.413619,0.234814,0.269834,0.415429,0.477496,2.508993,2.732001,1.8705,2.0565,0.9185,1.0045,3.4775,3.8085,3.018138,3.265137,505.371249,546.236967,186.268122,205.045109,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2006,846.021281,878.802075,271.277622,296.49841,129.669627,143.483977,109.419965,122.846334,73.241334,82.926384,755.925362,786.500658,76.962362,84.668658,951.366655,1008.694024,14723.467415,15398.471731,12384.292402,13058.813024,2237.41443,2428.371132,15.046341,16.05061,0.386596,0.463634,0.359957,0.413241,0.250814,0.28466,0.452512,0.52112,2.513482,2.713681,1.8815,2.0495,0.9255,1.0025,3.4835,3.7785,2.915937,3.152711,522.356603,560.774993,183.070413,201.504673,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2007,890.85732,925.730071,279.679767,302.353524,137.248174,151.218225,116.417269,129.835091,75.334439,86.574653,760.497207,790.75225,75.825723,83.253398,992.385528,1056.943917,15567.23055,16248.751206,13109.280212,13802.952946,2362.018784,2556.766794,14.956859,15.947379,0.376362,0.447254,0.36244,0.417933,0.266814,0.29965,0.490844,0.565626,2.517638,2.705196,1.8895,2.0445,0.9305,1.0025,3.4885,3.7635,2.854466,3.071379,535.374557,576.73094,180.636089,198.376304,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2008,932.95963,971.180129,334.957433,364.985782,171.197169,187.521622,146.594793,164.975898,93.393742,106.315454,768.73402,799.277349,74.911173,82.240685,1024.425356,1094.060302,16469.265347,17153.473799,13901.627267,14611.744364,2476.181678,2671.362155,14.782953,15.810329,0.367253,0.430874,0.368508,0.424091,0.282281,0.316349,0.523527,0.6111,2.511569,2.706327,1.8955,2.0475,0.9355,1.0045,3.4805,3.7615,2.825755,3.032343,544.356974,593.036109,177.402679,196.237914,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2009,970.244777,1012.553043,328.663241,360.276128,170.869415,191.571409,149.250114,167.925426,93.042283,107.810649,781.336986,810.11761,73.06505,81.27425,1046.713405,1118.099521,17436.823492,18119.932633,14770.606109,15486.882202,2558.684272,2771.074962,14.488753,15.489486,0.358143,0.419691,0.373905,0.430249,0.294597,0.337195,0.549445,0.658729,2.505589,2.709735,1.8885,2.0515,0.9325,1.0075,3.4715,3.7635,2.824086,3.024893,551.877172,602.979701,172.669463,193.743249,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2010,1000.052651,1043.429591,348.879212,376.674874,186.164105,206.863378,163.48105,185.760149,100.291497,116.01017,797.204483,825.988802,71.164774,80.000413,1057.488623,1127.065145,18363.549848,19052.415631,15617.024082,16334.092145,2624.594568,2849.855229,14.122914,15.139095,0.34172,0.411068,0.375268,0.437128,0.307039,0.355968,0.578745,0.714157,2.502767,2.715327,1.8905,2.0565,0.9355,1.0105,3.4635,3.7695,2.847819,3.019577,553.383865,611.738436,168.385601,190.11069,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2011,1021.034641,1065.587734,324.127143,363.460071,179.526075,202.390979,161.751795,182.991245,96.281457,112.522753,815.112766,841.658894,69.215355,78.239374,1057.002892,1121.212315,19279.213839,19997.285945,16506.990539,17217.905617,2649.986141,2911.173624,13.652612,14.704919,0.327515,0.403351,0.376248,0.446432,0.318679,0.374741,0.608045,0.769586,2.50299,2.740061,1.8945,2.0725,0.9395,1.0195,3.4615,3.7955,2.874729,3.038139,547.300005,612.115013,162.6406,184.549627,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2012,1017.577452,1059.181383,300.771581,331.939473,168.094317,188.400623,150.749114,170.236252,97.948341,109.984649,834.628051,861.739315,66.100567,75.415592,1045.082224,1099.302345,20234.063665,20961.248806,17432.436749,18133.138809,2665.428193,2953.002731,13.121846,14.232267,0.315431,0.393821,0.377419,0.456214,0.329781,0.392875,0.638699,0.818361,2.502718,2.75326,1.8915,2.0805,0.9375,1.0225,3.4615,3.8105,2.912131,3.088081,547.046359,615.46227,152.577999,175.113093,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2013,984.99548,1031.313699,323.186211,352.401064,182.201261,202.713103,160.643646,177.347876,112.465273,129.456236,853.049195,882.575468,61.622374,70.911391,1012.219296,1068.176127,21126.415954,21854.932367,18293.885888,18981.571439,2697.843489,2989.897055,12.721459,13.803519,0.296626,0.364821,0.363884,0.431437,0.315798,0.369209,0.767398,0.903453,2.602414,2.851868,1.9665,2.1535,0.9705,1.0545,3.6015,3.9495,2.955506,3.147088,557.092576,622.57864,141.741434,163.646963,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2014,950.251136,997.377649,355.041401,376.354067,200.653412,221.326569,176.040997,194.672046,135.402893,151.167343,869.515253,902.069168,57.399642,66.64965,966.506803,1026.043179,21907.556442,22636.424648,19054.919406,19733.032203,2729.313846,3010.012489,12.314077,13.401851,0.279135,0.339147,0.340455,0.401718,0.300472,0.345933,0.854386,1.020675,2.71567,2.961483,2.0495,2.2365,1.0075,1.0905,3.7595,4.1065,3.019306,3.22008,571.325681,632.670529,131.506147,154.600494,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2015,913.370889,957.128502,310.872437,330.076147,177.883833,198.183766,156.518394,174.636751,129.786126,146.050468,886.165749,918.206459,53.231245,62.709908,909.270091,970.686076,22717.003482,23472.20998,19879.229128,20578.445489,2714.753167,3007.197445,11.827071,12.899456,0.263292,0.313373,0.320131,0.378977,0.285131,0.326784,0.934193,1.130317,2.844247,3.093098,2.1465,2.3365,1.0495,1.1345,3.9425,4.2945,3.102656,3.314469,586.531134,647.531907,122.983353,145.17923,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2016,870.581733,912.057267,241.838368,266.391099,142.859394,162.085935,126.393407,144.405364,114.015757,129.537425,898.226513,930.17881,49.864514,58.877144,839.143338,903.005321,23405.785723,24174.637884,20601.801978,21320.280573,2677.30023,2976.105649,11.375717,12.384376,0.246346,0.285182,0.29874,0.357109,0.267006,0.307645,1.018213,1.271161,2.990538,3.222465,2.2565,2.4345,1.0975,1.1765,4.1495,4.4785,3.213083,3.437939,594.856821,657.255241,113.812986,136.731943,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2017,819.095348,858.958474,245.802374,266.679285,145.61779,168.307153,133.640908,150.956186,129.757758,145.97434,906.323261,937.797751,45.694573,55.545501,753.232325,829.1175,23960.180819,24728.16133,21208.128878,21949.178637,2629.132976,2913.593463,10.855375,11.887877,0.22638,0.26039,0.27907,0.340072,0.247554,0.287843,1.087852,1.394378,3.148024,3.381624,2.3735,2.5575,1.1475,1.2295,4.3725,4.7085,3.354189,3.600067,596.914989,658.168162,104.27873,128.694666,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2018,755.319478,799.691499,214.2394,244.101372,131.616165,155.248782,119.789379,138.994528,127.789082,145.473524,909.711223,940.666749,41.747019,52.433841,649.692064,748.174837,24522.700191,25241.032642,21793.597796,22554.736206,2538.39676,2847.040415,10.237353,11.400196,0.203884,0.239955,0.258162,0.319523,0.223148,0.268041,1.146015,1.517595,3.301764,3.571026,2.4895,2.7025,1.1965,1.2925,4.5925,4.9785,3.526171,3.793908,591.573701,659.668713,94.376404,122.058768,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2019,683.734871,732.648044,167.799777,199.047916,107.217857,132.980818,100.518147,121.177794,117.704706,137.356773,909.393709,940.564191,37.564213,49.572802,533.104361,656.006887,24919.132047,25697.230728,22317.977436,23093.79132,2405.968265,2755.481822,9.568997,10.885501,0.181611,0.22165,0.231879,0.303376,0.199073,0.250065,1.204177,1.650049,3.463885,3.834423,2.6165,2.9135,1.2485,1.3805,4.8285,5.3655,3.726631,4.022173,574.848852,653.109412,84.953712,114.733238,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2020,532.438432,586.916937,117.495313,150.604209,76.895241,100.551931,73.769687,95.494356,93.375289,120.244283,898.923772,932.480134,37.025402,47.538564,404.078286,553.757584,25235.390375,26028.500687,22717.438528,23490.566842,2297.91362,2727.117581,9.00727,10.605687,0.154424,0.203639,0.206974,0.292924,0.175643,0.238828,1.262339,1.796191,3.65786,4.151846,2.7555,3.1675,1.3105,1.4975,5.0905,5.8185,4.012459,4.343019,565.411069,658.633655,94.489958,125.727755,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2021,460.318667,518.255426,90.765299,119.933921,57.513404,86.091385,64.379341,88.213307,89.336395,114.037769,881.971824,917.063737,40.779077,55.968371,262.204901,441.69825,25335.021053,26159.894242,22941.971727,23718.418712,2088.109781,2669.550829,8.159746,10.384721,0.077704,0.15075,0.09137,0.198476,0.09727,0.184412,0.687234,1.37986,4.65761,5.700211,3.6015,4.4825,1.7135,2.1565,6.5655,8.0475,4.335308,4.723354,536.676388,661.298794,97.404033,141.02636,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
87,2022,477.501927,557.598042,90.648159,136.12692,63.569211,95.827684,71.181732,110.30719,90.226915,126.668789,859.524714,897.293086,39.313135,59.983886,107.644559,320.100208,25250.209435,26230.884826,23238.447608,24029.814116,1683.004998,2465.320649,6.589321,9.496977,0.103761,0.162007,0.14091,0.216583,0.144621,0.205216,0.874028,1.366051,4.26969,5.165631,3.2805,4.0235,1.5605,1.9195,5.9935,7.2795,4.722723,5.251174,457.771882,636.702394,84.308867,148.173812,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
88,1980,0.500574,0.527716,0,0,0,0,0,0,0,0,0.500574,0.527716,0.500574,0.527716,230.227717,242.597639,230.205646,242.574369,0.500574,0.527716,229.705071,242.046615,99.782394,99.782549,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,0.5,0.5,24.947165,26.292701,5.741402,6.051294,ECDC HIV Modelling Tool v.1.3.0,2023/11/22 18:33:50
